4350.1,158.7,308.7,1614.3,96.3,710.4,333.5,32.1,306.5,153.2,225.2,615.7,1595.7,2329.7,863.6,355.6,145.8,248,869.2,356.1,1667.1,2686.5,10280.2,17247.6,7919.9,1585.2,10863.8,7695,801.9,4929.7,6210.5,2345.4,12901.9,11238.2,3123.6,4960.7,15618.9,11417.7,17188.9,15135.4,2289.2,27187.3,14167.1,3006.7,10046.8,21057.1,22411.3,6246.9,2602.9,19047.5,5551.8,25298.3,25448.4,9143.5,9953.3,1478.9,8433.2,9505,14739.3,4630.3,3783.5,2040.8,1713.9,6692.7,3288.5,1544.3,2925.2,3006.8,4920.1,991,1236,552.8,1140.2,1581.9,741.4,2674.9,590.8,9850.4,2141.3,5102.4,3459.6,21529,36831.1,14110.2,13870.8,4394,1687.8,2092.8,9237.3,527.2,851.1,960.1,2194.1,1836.2,4595.7,612.6,989.8,12884.1,4173.6,2052.7,0
3080.6,422.1,252.6,1250,60.7,991.2,174.2,21.7,3917.8,70.4,121.8,574.7,341.4,3902.5,454.2,1241.2,85.6,137.1,759.1,135.3,2038.7,3106.9,19553,18675.9,7195.8,4147.8,15063.5,7316.4,426.9,6309.7,12970.6,2478.7,27624.1,11918.9,3424.8,5687.6,16860.7,19962.7,18756.3,14389.6,4292.3,31733.8,14131,4323.4,6964.6,17364.9,17068.2,3611.5,3887.6,19896.9,6013.8,26473.5,21833.8,10418.4,10374.9,1895.1,10341.3,6698.2,15149.4,5312,4776.1,6518.8,2180.9,9987.7,2544.2,2222.3,2041.3,3737.6,4973.1,543.6,1771.2,656,2125.9,1076.7,628.2,3078.8,506.6,8592.1,1690.5,5940.6,3082.1,24040.5,30026.5,16868.4,13718,4964.7,1728.8,4184.8,10419.1,577,1108.8,1255.8,3714.4,2627.9,6660.7,1567.6,1206.2,11664.1,1353.5,4603.1,0
4099,162.5,165.5,1066.8,117.7,961.5,199.9,25.5,200.8,57.3,18.9,831.4,892.7,1549.3,1628.8,676.9,53.3,149.4,847.2,260.5,1699.1,3498.2,14476.5,15792.3,9601.2,2467,11594.7,7880.4,570.2,6492.8,9021.1,4630.1,7539.6,11898.2,3328.3,10140.4,14822,7244.3,14702.6,15485.5,2926.6,33629.7,11005.4,3659.3,2849.8,15938.3,19000.4,5436.4,2232.8,16191.6,5874.9,20274.6,25955.9,10291.9,15484.5,2035.9,2611.8,3024.5,8107.8,1708.7,2627.3,6136.2,2093.2,9442.8,3129.7,1434.7,4891.3,2798.4,9146.6,413.6,1422.2,714.7,1445.9,1690.6,468.3,3989.5,138.3,6717,2630.9,3230.1,4824.2,28737.5,15829.8,13022.1,7133,17112.1,884,2050.9,7159.9,501.6,809.8,566.8,1981.4,1710.3,5187.3,2336.6,1061.3,12758.3,3450.4,2122.4,1
2397,173.1,180.9,897.9,7.2,864.5,111.4,10.9,377.3,46.2,71.1,655.4,575,3369,787.1,540.6,37.4,73.6,423.3,248.4,1653.2,2703.1,17722.8,26224.8,6483.1,2581.7,9630.6,8103.8,863.7,6952.6,11747.7,2878.9,18540.2,17027,4728.1,9406.9,16085.8,18956.4,21166.6,22439.4,2352.8,19749.1,21765,6433.1,14236.2,20576.6,23843.1,5593.2,3754.6,21861.6,7128.7,29696.2,23788.6,8183,12677.1,1824.5,13517.4,5206,20371.7,2623.9,3808.9,4138.8,1917.8,10122,3438.5,965.5,4461,3784.6,7901.3,450.5,1332.6,635.4,1901.1,1732.8,466.4,3558.3,719.4,6513.4,2644.3,6922.9,3389.7,24389,26252.3,12222.6,8638.9,6923.5,1552.1,3739.2,8573.1,664.8,1232.2,1379.1,2963.9,2236.6,8166.3,2039,1324.3,10681,3726.8,2208.5,0
3571.7,239.5,209.5,1654.6,100.9,695.2,255.6,26.6,265.3,125.1,152,737.7,501.7,3705.3,1272.5,515.9,21,261.6,811.1,375.4,1096.6,4914.9,23877.4,37349.2,9130,3198.5,8617.3,7204.4,1270,6264.2,17540,2705.6,31632.5,20864.3,3868.3,6258.1,21500.9,31066.5,29773.7,20128.3,2456.2,30615.6,33018.1,6482.8,22995,30710.2,33763.5,4198.9,3155.2,25920.7,8454.1,40070,41325.3,9059.9,17886,912,18516.3,5024.7,31936.6,2939.2,3369.8,4506.9,2017.9,7079.7,2468,1090.7,2753.1,2547.9,11791.6,626.9,1686,625,2345.2,1429.1,398.8,3724.2,405.5,6590.2,2624.4,12065.5,3225.2,45676.9,43624.8,16584.1,12147.9,9688.6,1421.4,2066.7,7565.1,609.7,951.5,924,3348.1,2123.7,10410.2,1761.9,1277.3,14083,2526.1,1748.4,0
4464.5,330.4,190.2,1202.8,85.3,929.5,228,11.3,262.2,154.7,77.6,645.9,404.4,2493.2,830.4,385.3,41.3,161.1,717,153,1728.8,1738.9,19978,30946.3,7162.4,2082.9,17558,11832.4,632.6,7212.2,9732.7,2321.3,31190.9,21596.2,5412.8,7559.4,22028.7,25837,18775.9,18736,3175.3,19429.4,19788.1,3877.6,12180.5,27402.8,50565.3,5237.4,4035,23430.7,5561.4,42040.1,45121.4,12155,16258,1439,11873.4,9736.7,29650.3,4142,5429,6974.5,1285.7,7649.9,2851.5,1180,3683.5,3575.3,7735.4,600.3,2404.2,1067.7,1478.7,1886.1,312.6,1872,495.3,7733.3,3339.5,5554.4,4533.9,43791.1,39714.2,18808.7,10948.8,6177.5,1462,3109.3,6402.4,480.1,918.2,999.1,4065.9,2654.9,8956.4,1296.6,882.1,11788.1,3202.6,1531,1
3998.2,238.1,306.4,1982.6,100.3,680.5,158.1,21,612,95.3,1120.1,996,430.7,3758.2,1097.5,908.1,140.5,139.3,1132.7,257.3,1731.1,3962.5,12012.8,18494.8,6271.8,4482.8,8657.6,7095.7,1007.8,4527.8,11669.9,3036.6,14230.2,14051.7,3108,5877.4,10777.8,15040,19340.4,14093.6,2175.7,21053.6,18625.1,4184,11416.2,16210.6,20917.4,5821.5,4673,17700.8,5632.6,23945.9,23968.1,11254,12113.5,1160.4,9240.4,5395.2,16113.8,2249.4,2371,9413.1,1262.7,6958.1,1418.2,1886.3,2873.9,2963.7,4913.2,1131.3,1690.5,564.8,1739,797.7,460.3,3332,238.5,6835.4,3576.4,2779.1,4059.3,20771.4,24121.4,9377.3,9681.1,11490.5,678.9,2243.9,7655.9,869.9,667,738.8,1174.7,1732.6,7218.1,3750.5,1157.5,7889.8,1707.2,3865.1,0
1064.9,216.9,513.6,1151.5,160.5,734,225.9,27.2,4116.7,39.2,27.6,818.8,272.5,5309.6,867.4,1286.3,117.8,260,1218.4,228.7,1277,1578.6,21874.9,33380.7,8804.3,2305.3,8431,7750,623.1,8993.2,17037.6,1442.3,35294.3,18654.6,2390.9,5644,11625.8,29179.7,31437.9,30002.1,2462.6,23228.4,14209,5960.9,11262,27678.6,61283.4,4940.5,4430.4,24716.9,4923.1,51780.5,45969.8,13872.3,17215.9,1802.3,7746.6,4103.2,32604.9,2406.7,2550.6,3304.8,1552.1,3714.4,2174.3,1521,2702.6,2458.8,6924.9,316.2,1475,904.3,1249.9,1425,591.5,2816,423.8,4879.3,2470.6,6005.9,2161.3,47228.4,42554.8,19362.1,6147.5,5360.3,1934.6,3580.7,7887.2,402.8,519.7,956.4,2899.1,2317.9,6474.5,1953.7,1440,18015.1,2676.7,2974.5,0
4655.3,363.3,482.8,1158.2,103.6,777.4,250.2,27.4,338.9,67,2707.6,688.2,497.7,1864,782.7,642.6,88,40.7,1320.1,329.1,3830.5,13038.4,9003.9,10154,6857,4536.6,8134.3,5380.9,3876.3,8451.6,14956.3,2041.4,10825.3,15335.8,2017.8,3080.4,9421,11580.1,16051.5,14755.4,3073.3,36707.4,12788.8,2689.9,7124.4,12836.5,32171.5,4238.2,2045.9,10847.1,9132.5,27851.9,27890.6,4379.2,12709.7,1440.7,13670.8,3113.6,14064.7,3321.4,3411.6,7760.6,1878.9,4919.5,3427,1839.6,2264.7,1041.7,6738,386,1513.2,694.9,5207.5,1073.6,278.8,2447.7,300.9,13093.8,3763.4,7218.9,3431,33237,52532.8,8747,27209.6,14045.4,1043,5585.8,9592.1,347.9,304.5,629.9,3429.4,1896.5,5312.8,3378.4,891,7943.8,3728.8,3582.2,0
3562.3,236.5,132.7,1625.7,43.8,768.5,200.1,33.5,1055.5,75.1,275,755.8,447.7,4513.7,949,684.6,117.8,133.1,1054.8,334.4,1059.4,4987.6,28032.2,21966.3,8268.7,4504.4,9379.8,7651.8,1312.1,5276,14565.2,3420.8,18525.6,14068.2,2684.6,4581.7,11490.5,15150.8,18173.3,15915.3,2293,25719.7,19619.5,4645.6,13520.4,15556,14480.2,4554.5,3688,16285.4,9792.3,27243,20237.4,7467.3,11234.3,821,10072.2,4607.3,15523,3528.7,3205.6,5634.7,2241.1,7035.2,3049.5,1705.2,4668,2583.9,9644.5,816.9,1192.4,576.2,1950.7,889.5,569.8,3862.4,446.3,5311.4,2963.6,9047.8,4820.3,24437.5,34267.5,12519.8,8724.8,8279,1315,2709.6,11630.2,779.2,887.9,817.1,4349.2,1925,7164.4,2454.3,1202.1,13841.1,8509,2268.6,0
3510.9,247.2,299.4,1896.1,87.8,686.4,133.9,25.3,652.7,76.8,212.6,617.3,395.4,3181.1,1095.1,607.5,85.8,172.5,927.5,247.1,2583.1,2890.2,11675.1,20172,9748.7,4507.8,5820,7731.8,516.3,5602.6,10977.9,2265.5,20561.6,11823.8,2720.8,4578,15378.8,19410.3,18795.9,14122.4,3228.2,28038.9,18758.6,8477.7,8364.8,20517,21329.6,4195.5,3741.5,19609.4,8329.4,28499.8,20081.2,8313,10514.6,1612.8,12860,3841.5,14409.3,4156.5,3554.1,8416.6,2218.6,7014.4,2767.6,3025.6,4903.7,3574.7,9752.1,837.9,2289.8,590.8,6947.1,1167,423.1,6125.3,501.4,9250.1,2973.1,4960.5,4398.5,22960.7,32744.2,12251.6,6720.9,6755.6,1184.8,4516.9,8759.3,895.3,704.1,1045.5,5908.7,2131.3,6357.7,1261.4,1119.4,10943.4,3238.6,4794.2,1
2974.8,178.7,333.7,1777.3,70.9,702.8,278.5,84.5,2938,61.9,154.2,619.1,436.5,3868.7,1202.9,1310.1,148.9,52.3,849,177.9,2036.6,3225.4,14058.9,21082.4,8359.7,3783.6,6032.3,8342,940.5,10549.2,9204.8,1735.7,24865.7,8712.8,2999,6095.9,10780.8,17412.2,21974.3,15640.7,2397.3,38886.9,12461.6,4757,9403.5,19551.7,19475.7,3999.3,5327.4,18665.8,7488.7,29581.9,22577.2,7779.1,9923.2,1146.2,7146.9,6516.6,16478.1,5054.7,3571,5330.3,1770.8,5484.6,2586.4,2094.8,3202.9,2800.6,7050.3,597.1,2100,554.5,2729.9,1644.1,491.6,2724,513.2,6973.4,2637.4,4970.8,3863,26788.4,31137.3,12479.4,8990.7,5955.4,818,4719.1,6195.7,682.2,1084.9,963.5,3623.7,1937.8,4567.2,2363.2,1517.9,12613.4,3267.9,3794,0
3374.2,256.6,341.8,1551.4,57.9,393.9,250.6,36.6,885.2,92.7,59.9,586.3,444.7,3337.4,775.4,706,123.7,134.8,821.5,197,1054.6,3499.1,12699,33934.6,10472.2,5180.7,10585.9,9905.4,902.2,7839.8,12769.4,2206.9,30151.3,19648.7,2960.8,6414.9,13672.4,22309.2,27501.4,22626.4,2862.9,38388,23599.9,8586,18687.9,23937.6,35055.5,5991.9,2377,20448.1,5911.6,39988.7,30630.9,6748.1,13730.1,871,22062.7,5667.9,28323.8,4201,4097.8,5671.1,2546.9,6080.7,1701.9,1390.7,3946.6,2957.7,8416.5,325.7,1666.8,721.6,2664.2,761.9,548.4,4689.1,458.7,10939.2,2649.9,7135.6,3025.3,33807.1,39113.7,14310.9,15220.5,10949.5,1743.9,12928.7,7429.8,328.4,773.1,1026.9,3657.8,1944.5,9100.5,1723.7,1127.7,17195.5,2268.7,1939.3,0
5559.6,210.1,389.1,1170.6,97.1,586.9,220.8,12.9,125,124.6,412.7,625.1,261.1,2781.4,1690.4,857.7,37.8,100.1,1243.3,395.6,2243.5,5708.5,8890.1,23071.1,7386.1,1963.8,9776.4,9933.1,1728,5565.2,8512.8,3103.2,14005.5,13138.8,3423.6,4787.9,11341.3,10702.7,17002.3,16857.6,2357.3,23983.6,16027.4,2893,14243.5,17022.5,20028.4,5121.9,3846.4,18305.1,6974,24087.8,18682.8,6406.6,6069.8,1283.1,6720.1,11671.5,18614.8,3815.2,2979.2,3979.7,1407.9,7588.4,3904.1,1172.6,4758.7,1655.4,8477.2,525.7,1639.1,616.4,2402.3,1652.4,373.6,3470,301.9,6872.2,2428.6,6479.5,3241.4,20775.6,27682,10669.1,13863.1,9783.4,1659.9,2042.8,11966.6,413.5,682.7,856,3502.8,1500,5128,2589.3,1143.5,15148.4,4117.7,3129.6,1
4866.6,209.1,212.5,1893.3,93.8,911.3,190.5,17.8,8265.4,72.7,122.9,503.7,470.8,1856.9,763.1,1404.8,147,182.7,711.1,172.3,1510.4,2370,11237.8,18880.4,8627.8,2355.5,8682.3,6942,680.1,5728.7,8975.7,2799,28109.9,10816.2,3181.4,5568.8,14057.4,17596.8,21684.2,19322.6,2348.1,38904,13879.5,5207.6,8395.9,21809.3,28590.5,5597.6,3312.5,34460.2,7638.4,24583,28001.7,11301.9,10645.5,1176.5,7160.6,6393.8,18785,2651.7,3818.9,5503.5,1366.7,7535.7,2794.6,1767,4161,4260.7,6326.7,587.3,1331.7,481.6,1400.5,1372.4,452.9,4529,513.3,6405.8,3004.3,4986.9,3191.8,24881.6,37226.3,14958.3,7356.7,6014.3,1366.3,3262.9,11741.8,892.5,1231.2,1005.1,3121.8,2294.7,4110,2611.3,1170.2,15017.1,2612.2,3077.1,0
4018.8,178.5,236.5,1079.5,62.8,813.9,143.5,29.1,243.5,87.8,134.6,684,314.8,3075.6,955.2,551.2,116.5,121.1,664.9,300.9,2062.6,3890.2,12801.6,24250.6,7096.9,3351.1,9572.7,8470.6,1162.9,6101.3,10655.2,3472.4,17218,13129.7,3501.2,4468.6,15135.2,14686.8,16297.9,11576.1,2470.4,23988.5,25284.2,4121.1,16246.3,19123.1,26744.1,5047,2739.9,18753.4,6313.5,27172.6,23665.8,10061.4,10256,914.6,11117.9,5118.3,15811.4,2123.7,2681.3,4583,2467.8,10745.4,2998.1,1728.4,4646,2664.4,13955.5,659.8,2350.3,484.7,3086.3,1328.2,333.9,2402.2,515.8,7329.1,2390.7,6907.1,3291.3,26470.7,28520.3,11632,10235,13484,1420.5,1853.7,8793.6,602.4,535.4,723.2,3104.4,2171,7740.5,2610.2,1483.4,9826.2,2139.2,3603.5,0
4156.5,171,202.6,1870.7,65,710.5,240.3,23.8,188.3,93.4,45.1,706.6,354.7,3683.3,532.1,536.9,12.9,165.2,706,304.6,1760,1375.4,13993.2,24537.2,7685.2,3309.7,10188.6,9497.8,381.2,7461.5,7626.9,3001.5,26815.1,17613.3,3852.7,8956.4,13804.2,23894.9,26161.3,23663.7,2532.1,34970.1,18974.2,5559.5,10532.4,26336.5,31082.8,5556,4534.2,22384.3,7466.2,29586.2,26711.5,8607.2,12441.1,1353.1,13316.6,9763.6,24879.6,3687.4,3688,3519.8,1798.4,6623.8,2374.1,1292.3,3784.9,3485.4,7029.2,512.7,2440.8,882.9,1140.6,935.3,530.6,4159.4,457.7,6421.7,2599,3784.4,3662,33558.3,31319.7,17491.7,7507.8,6303.6,2003.4,3127.9,9862.5,506.2,1364.2,932.2,3138.6,2232.7,7227.8,891.7,1161,17738.7,3411.6,1818.7,0
3165.2,188.2,227.6,848.1,47.7,514.3,160.5,21.1,140.3,67.5,110.6,383.5,2319,4362.1,1059.2,872.6,37,106.1,618.3,234.5,1478.3,2732.4,12071.8,16468.3,9500.5,4313.6,9874,9186.6,533.9,6976.3,10728.9,2930.4,19163.2,9423.1,3824.2,8504.7,16712.7,17280,17814.3,12744.3,3395.2,22172.6,12408.9,6431.8,9609.3,19227.5,25458.3,4674.4,3262.3,17917.3,7536.8,24626.2,22924.3,9153.9,10965.6,1544.6,10424.8,6222.7,17158,2793,4149,4996.2,2027.8,8000,2734.4,1280.2,5538.5,3446.3,9822.4,484.5,1791.1,551.1,3250.9,1453.8,326,3356.4,558.6,8060.9,2323.9,5674.2,2992.9,21856.7,22971.3,14512,9124.2,8792.6,1859.6,2802.9,12347.8,467.4,719.5,772.8,4110.3,1896.8,6709.9,1907.6,956.5,11398.1,2864.6,3013.1,0
6079.6,373.8,243.4,1192.8,50.8,797.5,181.9,23.1,143.6,101.9,274.7,510.1,391.9,1502,592.5,429.5,75.6,121.7,823.1,357,1296.1,6487.5,12262.8,25712.2,8146.7,2915.6,11261,8411.1,2044.6,6736,12611.4,4200.6,12516.6,15170.4,4343.8,4374.9,15078.6,17832.6,18700,17178.7,2649.4,24792.2,17389.8,5676.3,16378.2,20093.1,20629.2,4665.6,2659.1,18811.4,8664.9,32311.9,23621.3,9234.7,11217.8,829.8,14751.2,3317.4,18210.3,3286.1,4135,5008.8,2621.1,9147.2,4281.8,1858.3,6630.6,2746,10578.9,592.8,1356,687.2,4193.1,1089.9,401.5,4459.3,557.7,8128.7,2724,9172.6,3192,25404.3,29039.4,12131.3,17874.6,12559.2,970.4,1925.4,10294.8,557.7,570,1039.7,3191.3,2810.4,7015.5,3247.7,1141,12493.7,2881.8,1825.8,0
4182.8,183.6,137.4,1065.4,40.9,633.8,187.7,53.2,146.1,79.8,107.9,374.2,274.5,5021.8,679.9,494,155.7,91.3,599.2,415.8,1754.2,4164.1,16248.5,21285.1,7702.2,2921.1,10672.3,9292.2,826.2,4830.1,11617.5,2366.9,19129.1,14005.9,3325.8,6830.6,13519.4,15228.6,20345.6,15611.2,2564.6,28020.5,15134.4,5570.8,13741.2,21886.2,25794.2,4245.2,2780.8,18140.8,7838.3,28684.5,24526,9323.1,12941.7,1073,11297.1,4749,18753.8,2404.1,3434.2,4374.7,1844.1,7234.5,3233.5,1325.3,4521.8,3229.1,5423.6,650.5,1718.1,608.5,1649.8,1950.5,438,3556,905.7,6566.5,4019.5,9640.7,4920.4,23823,29091.1,11556.3,9851.8,8898.4,1348.8,2363.6,4979.2,430.4,1099.3,821.4,4305.6,2765.2,7002.3,2793.4,922.8,13546.7,2901,1698.5,0
